,Unnamed: 0,username,followers,created_at,tweet_text,tone
1578,1578,aw_magan,1135,2020-03-24 12:14:27,I'm not ready for #Hantavirus. Let's find #coronavirus vaccine first.,0.0
1579,1579,GoldingHomes,3714,2020-03-24 12:14:27,"If you are struggling to pay your rent due to the #coronavirus, please call us to talk to us about your situation.…",0.0
1580,1580,lifestyle_ie,1646,2020-03-24 12:14:27,"Coronavirus: Brandon Maxwell to Prada, fashion designers are making protective masks

#COVID19
#coronavirus…",1.0
1581,1581,chris_edwardss,414,2020-03-24 12:14:26,We closed all libraries yesterday and I sent all staff home this morning. #StayHome #keepsafe #unprecedented…,1.0
1583,1583,JVLazarus,3979,2020-03-24 12:14:26,I think Monseñor #OscarRomero's words will become increasingly relevant as more people contract the #coronavirus.…,0.0
1585,1585,Benton_Inst,2837,2020-03-24 12:14:24,"#Coronavirus has made peak internet usage into the new normal  and

US internet lifelines face a tough test…",2.0
1586,1586,FriendsofEurope,36850,2020-03-24 12:14:24,Global issues such as the #coronavirus pandemic and #climatechange are changing how we work. We must ensure that ne…,1.0
1587,1587,June12Post,1979,2020-03-24 12:14:23,How can ABBA Kyari test positive of #coronavirus and Buhari tests Negative. That should not make sense to anyone wi…,1.0
1590,1590,wcbs880,22194,2020-03-24 12:14:23,#BREAKING: GovNedLamont tells WCBS 880 Connecticut schools will likely remain closed until the fall #coronavirus,2.0
1592,1592,glrosario_,12366,2020-03-24 12:14:21,"Who knew? The Palace Guard has always practiced and enforced social distancing, even before #Coronavirus! LOL !!!…",1.0
1593,1593,7NewsBrisbane,105198,2020-03-24 12:14:20,Just two nights after Prime Minister Scott Morrison announced unprecedented lockdown measures for Australia. Tonigh…,0.0
1595,1595,ThereseWeiler,203,2020-03-24 12:14:20,"Dear God Help Us!!  Bring back #DrFauci to presser to provide truth, facts, &amp; transparency! #DrFauci #Coronavirus",1.0
1597,1597,RachaelRuble,3604,2020-03-24 12:14:17,"Finally!

#TokyoOlympics2020 to be postponed to 2021 due to #coronavirus pandemic",1.0
1598,1598,FreedomMediaNow,14,2020-03-24 12:14:17,"Join us LIVE here FreedomMediaNow at 11 a.m. Eastern as we go live with JVCrum about how to prosper, thrive, and…",1.0
1599,1599,TomthunkitsMind,68038,2020-03-24 12:14:16,"THIS CHINESE BILLIONAIRE IS A CRITIC OF CHINA. DO YOU BELIEVE HIM OR GOV'T?
MilesGuo: 'in #Wuhan, 49 crematories ha…",1.0
1601,1601,nadiolin4,342,2020-03-24 12:14:16,"“Western health care systems have been built around the concept of patient-centered care, but an epidemic requires…",2.0
1603,1603,MBuheji,1005,2020-03-24 12:14:14,"*#Coronavirus (COVID-19) as a #Global #Complex_Problem Looking for #Resilient_Solutions*

Another new paper about h…",0.0
1605,1605,sukihothi,640,2020-03-24 12:14:14,"#ToryBritain 

3 days ago: 

#DimTim telling people pubs were less crowded than supermarkets, ""Come on down!""

Toda…",2.0
1607,1607,RichardOHanlon4,418,2020-03-24 12:14:13,AndreaIsomWXYZ We can do lots of things to improve our resistance to infection. Taking a multivitamin that include…,0.0
1608,1608,KingAtherali,39,2020-03-24 12:14:13,Dear #world #COVID19 #Coronavirus is a natural disaster. stop blaming #China . #Hantavirus #usaCoronavirus,2.0
1609,1609,lisareid11,1673,2020-03-24 12:14:13,Who the hell is the journalist with #coronavirus? For a bunch of people that spend their time reporting on others t…,2.0
1610,1610,KWCHNatalie,4815,2020-03-24 12:14:12,"A mama sent me this picture her 10yo daughter drew, thinking it might spread some joy. Izzy wanted to encourage the…",1.0
1611,1611,drgabiclinic,48,2020-03-24 12:14:11,There will be a National Enquiry in years to come investigating how this nonsense was allowed to happen. Too little…,0.0
1613,1613,Stephen_Howlett,255,2020-03-24 12:14:11,"If people didn’t know what Mike Ashley was like before, then you will do now... ridiculous #coronavirus",2.0
1617,1617,smkandmrrors,176,2020-03-24 12:14:10,Our society is getting a rare glimpse of what life would be like if we allow socialism/communism to destroy our cou…,0.0
1618,1618,GretchenKoch,1339,2020-03-24 12:14:09,"New #policartoon: ""Made in China""


If you like Giant If cartoons, please consider becoming…",1.0
1620,1620,laineysadlier,591,2020-03-24 12:14:08,Changing over internet provider right now was a bad bad idea!!!! #coronavirus,0.0
1622,1622,robbieleffel,256,2020-03-24 12:14:08,"Also, overheard at work, ""Yo, the economy is gonna take a big hit!""

You think?
#Coronavirus #COVID19",2.0
1623,1623,JamesMcCarthy97,748,2020-03-24 12:14:07,"In the words of your favourite LoveIsland contestant... ""I got a text!""

#Coronavirus #LockdownUK #Covid19",1.0
1624,1624,_xeedoh,1702,2020-03-24 12:14:07,"Chief Of Staff, Abba Kyari, Tests Positive For #Coronavirus but some people are celebrating.. Where is our humanity…",1.0
1625,1625,protestsupply,700,2020-03-24 12:14:07,"CONTROVERSY OF THE WEEK from Right On!-The Conservative Party Game.
Oddly, this controversy takes on a whole new me…",1.0
1626,1626,HamOntComNews,1356,2020-03-24 12:14:06,"Coronavirus cases continue to rise in Hamilton. ""Movement out of your home should be for essential purposes only…St…",1.0
1628,1628,NedadMemic,5451,2020-03-24 12:14:06,#Bosnia-Herzegovina has just registered the second death case of the #Coronavirus. It is an employee of the enterpr…,2.0
1629,1629,CCNNIre,317,2020-03-24 12:14:05,"We're looking to gather some insights into best practice to support the wider contact centre community...

How are…",0.0
1630,1630,YaRajput,25,2020-03-24 12:14:05,"BREAKING NEWS:
Coronavirus - confirmed to be airborne!!!
Copper, Steel - 2 hours
Paper, Plastic - 3-4 hours
Air - 8…",0.0
1631,1631,my_amigouk,21213,2020-03-24 12:14:04,#Taiwan: #World_Health_Organization 'Mostly Ignored' #Coronavirus Warnings in December,2.0
1633,1633,KhondokerAkram,74,2020-03-24 12:14:03,Number of #Coronavirus cases is increasing exponentially in the UK with a doubling time of 4 days. How the hell thi…,2.0
1634,1634,BrianFlanagan1,592,2020-03-24 12:14:03,"mgtmaryrose TrumanKelly LeoVaradkar #coronavirus can strike everyone and anyone irrespective of age. Margaret, p…",0.0
1636,1636,jescfc,365,2020-03-24 12:14:03,"Pablo Escobar was self-isolating before it was cool...

#COVIDー19 #coronavirus #coronavirusuk #lockdown #lockdownuk",1.0
1637,1637,SonOfAlgos,591,2020-03-24 12:14:02,"⚠️

Trump &amp; the GOP are touting killing off our elderly &amp; poor as the solution to 'protecting the economy' from th…",2.0
1639,1639,qubuaeju,9,2020-03-24 12:14:02,10DowningStreet All employees are key workers unless employer says otherwise. There is no other legal way to recog…,1.0
1640,1640,AderibigbeOlar4,126,2020-03-24 12:14:01,"The fear of corona virus is the beginning of wisdom 
#coronavirus",2.0
1641,1641,rozinaghias,25,2020-03-24 12:14:01,#Coronaepidemic surely brings out the worst in some people. Please be kind ❤️ #corona #coronavirus #COVID19…,0.0
1644,1644,PeroneFrancesco,4886,2020-03-24 12:14:00,"79-year-old woman with chest pain, cough, and fever for 3 days. Patient developed acute respiratory distress syndro…",2.0
1645,1645,garlandgates,1778,2020-03-24 12:14:00,"From factcheckdotorg: ""False Claim That SpeakerPelosi Withheld #Coronavirus Funds Over #Abortion""",0.0
1650,1650,EhlanzeniTvet,635,2020-03-24 12:13:58,"Stay indoors, protect yourself, the ones that you love and stop the spread of the #Coronavirus
#21DaysLockdown",1.0
1651,1651,sydneymtk69,157,2020-03-24 12:13:58,Be strong  Cheer up #Seer1 #Coronavirus  via YouTube,1.0
1652,1652,Mbujimaii,323,2020-03-24 12:13:58,"khadijasanusi_ God alone knows what will happen to your plea, cos Abba Kyari has tested positive to #Coronavirus a…",1.0
1653,1653,carrwalker,64,2020-03-24 12:13:57,"Weston's Grand Pier has closed for the foreseeable future.

Read more, here: 

#GrandPier…",1.0
1654,1654,heero_yuy2,74,2020-03-24 12:13:57,"4 some coincidental reasons, Netflix's season 1 of #Kingdom eerily resemble d current #Philippines' startling histo…",0.0
1658,1658,carlyinNJ,18160,2020-03-24 12:13:54,"Some have few, no other symptoms, may be only red flag person is infected with #CoronaVirus. If you are experiencin…",0.0
1659,1659,JennyB_IM,330,2020-03-24 12:13:54,Some crucial advice here for parents who are worried about how they are going to maintain co-parenting given last n…,2.0
1661,1661,cassandra17lina,24185,2020-03-24 12:13:53,Stop saying that #Trump has no moral compass when it comes to #Coronavirus. It’s right here.,0.0
1662,1662,AllyLeung101,5,2020-03-24 12:13:53,Everyone in the world are panic about #coronavirus now and #Hantavirus that is trending in twitter. But you know wh…,2.0
1665,1665,CitizenMom47,286,2020-03-24 12:13:50,.GOP folks you better believe they have people doing the math on #COVIDー19 cases and deaths and where the tipping…,2.0
1666,1666,latestly,56631,2020-03-24 12:13:50,"Shikhar Dhawan in a Video Message Urges People to Feed Birds, Animals While in Quarantine, ‘Let No One Go Hungry’,…",2.0
1667,1667,Hearwiebe,3,2020-03-24 12:13:50,"ananavarro Here’s an idea, let’s get the brightest students to hold a virtual #ModelUnitedNations and see what the…",1.0
1670,1670,ArvindInternet,42,2020-03-24 12:13:49,"In view of the #Coronavirus pandemic, #Omuni teams are working from home. However, to stay connected, and add fun t…",1.0
1673,1673,FordPrefect747,271,2020-03-24 12:13:48,"Interesting charts. Clearly something at work other than just cases/capita.
#COVID #COVID19 #Covid_19…",1.0
1674,1674,RoarWN,1525,2020-03-24 12:13:48,"'Tip of the iceberg': is our destruction of nature responsible for #COVIDー19?

As habitat and biodiversity loss inc…",2.0
1679,1679,rivipedia,208,2020-03-24 12:13:45,"Impact Of Coronavirus On Sports 

#news #rivipedia #USA #China #Covid19 #Coronavirus…",0.0
1680,1680,eapccat,7322,2020-03-24 12:13:45,The use of #evidence &amp; scientific advice are key factors for better #PolicyMaking and to deal with crisis like…,1.0
1682,1682,BBCNolan,44342,2020-03-24 12:13:44,"Workers raise concerns about social distancing at companies across NI

DrChrisSmith consultant virologist at Cambr…",0.0
1684,1684,cvinfotech,79,2020-03-24 12:13:44,Jokes apart but this is really a serious matter so we have to keep ourselves safe and prevent from being infected.…,1.0
1685,1685,NiharG1,135,2020-03-24 12:13:44,"The 2nd wave of #COVID19: Singapore, Taiwan, and Hong were leading mitigation, but now showing many new cases. Emph…",0.0
1686,1686,MichaelDKent,1456,2020-03-24 12:13:43,#RoyalMail explains what #coronavirus #lockdown will mean for post and deliveries,0.0
1687,1687,RasaNewsEN,68,2020-03-24 12:13:43,"Head of the Islamic Seminaries offers appreciation for the jihadi in the health arena
 
#Coronavirus #CoronavirusIran",0.0
1689,1689,BizTechHub,441,2020-03-24 12:13:41,Chinese Man Dies of #Hantavirus – Is it More Dangerous than #Coronavirus? – Truth  via…,2.0
1690,1690,Anjaan_Groups,478,2020-03-24 12:13:41,"• Exclusive Video For #CoronaVirus Awareness

Let's All Stay Home And Stay Safe

#IndiaFightsCorona

Suriya_offl…",0.0
1692,1692,mssocietyuk,53262,2020-03-24 12:13:39,"#COVID19 update (24 March):

Everyone should stay at home as much as possible. 

Many of you have asked whether the…",0.0
1694,1694,jecgroupofclgs,192,2020-03-24 12:13:38,"#JECkukas has taken all safety measures against COVID-19 for preventing their students from getting infected.
Know…",1.0
1696,1696,__Desireee__,1470,2020-03-24 12:13:36,"Everybody around the world finding vaccine for #CoronaVirus 

meanwhile.. 
Neetu Shatran Wala.

mai jii corona di d…",1.0
1699,1699,ConfCOVIDCases,3,2020-03-24 12:13:35,"Confirmed: 392,407

#coronavirus #corona #virus #covid19 #covid #coronacases #coronaviruscase #coronavirusstats…",0.0
1700,1700,itsMadhashmi,10,2020-03-24 12:13:35,It's all fun and games until the apocalypse actually comes and all we have to defend ourselves is sarcasm and tikto…,1.0
1701,1701,LinkedInFamous,49,2020-03-24 12:13:34,How to fight #coronavirus in Russia  “You have to choose between staying at home for 15 days or in prison for 5 y…,2.0
1702,1702,shaileshrajput1,139,2020-03-24 12:13:34,"WTF #China XiJingpingReal
you are releasing Viruses like Music Album and entire world is suffering/crying …",2.0
1703,1703,richardupuy,807,2020-03-24 12:13:34,"""Coronavirus: Deaths in Spain rise sharply to over 2,500"" #Coronavirus",2.0
1705,1705,pwn4science,245,2020-03-24 12:13:32,"Unexpected side effect of #coronavirus and home office: my kigurumi is now accepted ""business casual"" attire for te…",0.0
1706,1706,EdwinMSarmiento,1357,2020-03-24 12:13:31,"In response to the #covid19 #coronavirus outbreak, I'm doing a special run of my #SQLServer DBA's Guide to #Docker…",0.0
1707,1707,BelTel,182235,2020-03-24 12:13:30,Live updates: Government urged to end non-essential construction work #coronavirus #COVID19,0.0
1708,1708,lindonroyd,152,2020-03-24 12:13:28,"to all HEALTHCARE PROVIDERS or MEDICAL PROFESSIONALS this song is for you
we applaud and thank you for your service…",1.0
1709,1709,Nomondensele,5799,2020-03-24 12:13:28,Y’ll noticed that these viruses have alcohol names? #CoronaVirus #Hantavirus,0.0
1711,1711,nickinglis,8121,2020-03-24 12:13:27,"On second thought, let's hold off on eating the rich for now. #COVID19 #coronavirus",0.0
1712,1712,420digitalweb,21733,2020-03-24 12:13:27,#Coronavirus Crisis Shows #Marijuana Is ‘Essential’ And Mainstream,1.0
1713,1713,Jessie_Lubinda,210,2020-03-24 12:13:27,"We haven't even figured out #CoronaVirus and now, #HantaVirus 🤦‍♀️
Well done China  ",2.0
1714,1714,Jeres_Rant,1528,2020-03-24 12:13:27,The wife of an Arizona man who died after ingesting chloroquine phosphate to protect himself from the novel…,2.0
1715,1715,sswalker,3052,2020-03-24 12:13:26,Summer #2020Olympics expected to be postponed for one year due to #Coronavirus pandemic. #HouNews #TwitterNewsChat,0.0
1716,1716,JudyOrr,340,2020-03-24 12:13:26,We are still allowed to show houses to buyers if the sellers allow us to in Illinois. Here are some precautions we…,0.0
1717,1717,Giant_If,215,2020-03-24 12:13:25,"New #policartoon: ""Made in China""


If you like Giant If cartoons, please consider becoming…",1.0
1718,1718,kaplanikids,6431,2020-03-24 12:13:25,"The Latest: Japan PM to propose postponement of #Olympics via AP
#OlympicsPostponed 
#coronavirus",0.0
1720,1720,roumut21,281,2020-03-24 12:13:25,"#coronavirus is more dangerous then #hantavirus

So please take necessary precautions

#StayAtHomeSaveLives
#StayHomeStaySafe",1.0
1721,1721,BSACandJAC,6142,2020-03-24 12:13:25,Pleased to share our COVID-19 Resource Hub: Curating a plethora of available advice for the antimicrobial and wider…,1.0
1722,1722,effinglibrarian,1855,2020-03-24 12:13:25,"The MOST COMMON #Coronavirus symptoms: 
your business is ordered to close
you're out of work
you can't pay your bil…",0.0
1724,1724,saurabh_laughs,92,2020-03-24 12:13:24,The magnitude and totality of the lockdown is a reflection of the penentration and the grip media has on the people…,0.0
1725,1725,iamthakurnitin,5261,2020-03-24 12:13:24,"Now everyone will have to come together from the corona Virus ,Thank You 
I Want Challenge To amandubey_9…",1.0
